transaction_id,source_account,destination_account,amount,timestamp,transaction_type,channel,F3924
TXN-000515,ACC-8113,ACC-8191,900.51,2026-05-06T09:47:00,BILLPAY,web,0
TXN-000516,ACC-8178,ACC-8093,1070.46,2026-05-06T08:23:00,ACH_TRANSFER,mobile,0
TXN-000517,ACC-8139,ACC-8053,1050.54,2026-05-06T08:51:00,BILLPAY,web,0
TXN-000518,ACC-8061,ACC-8104,624.41,2026-05-06T09:15:00,ACH_TRANSFER,branch,0
TXN-000519,ACC-8236,ACC-8042,978.08,2026-05-06T11:22:00,CARD_PAYMENT,mobile,0
TXN-000520,ACC-8094,ACC-8204,804.82,2026-05-06T11:02:00,BILLPAY,mobile,0
TXN-000521,ACC-8194,ACC-8005,596.2,2026-05-06T10:16:00,P2P_PAYMENT,mobile,0
TXN-000522,ACC-8040,ACC-8021,343.93,2026-05-06T11:46:00,ACH_TRANSFER,mobile,0
TXN-000523,ACC-8033,ACC-8230,634.2,2026-05-06T10:52:00,CARD_PAYMENT,branch,0
TXN-000524,ACC-8002,ACC-8127,765.95,2026-05-06T11:48:00,BILLPAY,mobile,0
TXN-000525,ACC-8098,ACC-8191,521.68,2026-05-06T10:41:00,BILLPAY,mobile,0
TXN-000526,ACC-8094,ACC-8215,456.39,2026-05-06T10:35:00,CARD_PAYMENT,web,0
TXN-000527,ACC-8080,ACC-8127,572.91,2026-05-06T11:25:00,P2P_PAYMENT,web,0
TXN-000528,ACC-8169,ACC-8148,767.12,2026-05-06T11:32:00,CARD_PAYMENT,mobile,0
TXN-000529,ACC-8183,ACC-8213,224.05,2026-05-06T13:15:00,ACH_TRANSFER,mobile,0
TXN-000530,ACC-8119,ACC-8148,105.27,2026-05-06T11:43:00,CARD_PAYMENT,web,0
TXN-000531,ACC-8019,ACC-8097,1031.76,2026-05-06T13:04:00,ACH_TRANSFER,web,0
TXN-000532,ACC-8161,ACC-8213,398.64,2026-05-06T13:27:00,BILLPAY,mobile,0
TXN-000533,ACC-8075,ACC-8127,699.04,2026-05-06T12:16:00,ACH_TRANSFER,web,0
TXN-000534,ACC-8201,ACC-8068,608.26,2026-05-06T12:46:00,CARD_PAYMENT,branch,0
TXN-000535,ACC-8011,ACC-8144,600.41,2026-05-06T12:52:00,P2P_PAYMENT,web,0
TXN-000536,ACC-8062,ACC-8213,335.91,2026-05-06T13:25:00,CARD_PAYMENT,web,0
TXN-000537,ACC-8084,ACC-8053,476.09,2026-05-06T14:36:00,BILLPAY,web,0
TXN-000538,ACC-8224,ACC-8127,285.96,2026-05-06T13:53:00,ACH_TRANSFER,web,0
TXN-000539,ACC-8237,ACC-8019,632.82,2026-05-06T14:57:00,BILLPAY,mobile,0
TXN-000540,ACC-8163,ACC-8181,14591.43,2026-05-05T11:31:00,CRYPTO_EXCHANGE,mobile,1
TXN-000540-R,ACC-8181,ACC-8163,6357.02,2026-05-05T14:05:00,WIRE_TRANSFER,web,0
TXN-000541,ACC-8175,ACC-8148,593.3,2026-05-06T14:33:00,CARD_PAYMENT,branch,0
TXN-000542,ACC-8166,ACC-8213,186.66,2026-05-06T16:16:00,CARD_PAYMENT,mobile,0
TXN-000543,ACC-8143,ACC-8104,732.83,2026-05-06T16:05:00,ACH_TRANSFER,web,0
TXN-000544,ACC-8012,ACC-8233,490.61,2026-05-06T15:21:00,ACH_TRANSFER,web,0
TXN-000545,ACC-8052,ACC-8125,1130.74,2026-05-06T16:23:00,BILLPAY,web,0
TXN-000546,ACC-8111,ACC-8181,571.59,2026-05-06T16:29:00,BILLPAY,web,0
TXN-000547,ACC-8064,ACC-8093,510.14,2026-05-06T16:51:00,CARD_PAYMENT,web,0
TXN-000548,ACC-8105,ACC-8053,780.3,2026-05-06T17:11:00,CARD_PAYMENT,mobile,0
TXN-000549,ACC-8015,ACC-8172,624.2,2026-05-06T16:41:00,P2P_PAYMENT,web,0
TXN-000550,ACC-8195,ACC-8127,419.98,2026-05-06T18:39:00,ACH_TRANSFER,web,0
TXN-000551,ACC-8103,ACC-8001,796.89,2026-05-06T16:54:00,P2P_PAYMENT,web,0
TXN-000552,ACC-8076,ACC-8213,911.55,2026-05-06T18:18:00,P2P_PAYMENT,mobile,0
TXN-000553,ACC-8133,ACC-8053,1123.32,2026-05-06T16:50:00,CARD_PAYMENT,web,0
TXN-000554,ACC-8004,ACC-8148,462.39,2026-05-06T17:25:00,CARD_PAYMENT,mobile,0
TXN-000555,ACC-8096,ACC-8127,490.13,2026-05-06T18:06:00,CARD_PAYMENT,mobile,0
TXN-000556,ACC-8131,ACC-8213,208.59,2026-05-06T18:48:00,BILLPAY,mobile,0
TXN-000557,ACC-8225,ACC-8053,607.45,2026-05-06T19:15:00,CARD_PAYMENT,branch,0
TXN-000558,ACC-8148,ACC-8127,383.74,2026-05-06T19:02:00,ACH_TRANSFER,branch,0
TXN-000559,ACC-8048,ACC-8127,609.89,2026-05-06T19:01:00,P2P_PAYMENT,branch,0
TXN-000560,ACC-8035,ACC-8115,593.0,2026-05-06T20:00:00,P2P_PAYMENT,branch,0
TXN-000561,ACC-8013,ACC-8094,347.33,2026-05-06T20:02:00,BILLPAY,mobile,0
TXN-000562,ACC-8128,ACC-8028,596.56,2026-05-06T19:34:00,P2P_PAYMENT,mobile,0
TXN-000563,ACC-8205,ACC-8191,1081.11,2026-05-06T21:27:00,BILLPAY,mobile,0
TXN-000564,ACC-8038,ACC-8144,228.78,2026-05-06T20:27:00,CARD_PAYMENT,web,0
TXN-000565,ACC-8141,ACC-8106,287.93,2026-05-06T22:02:00,BILLPAY,mobile,0
TXN-000566,ACC-8135,ACC-8221,123.81,2026-05-06T21:43:00,BILLPAY,mobile,0
TXN-000567,ACC-8020,ACC-8219,8504.15,2026-05-05T15:59:00,P2P_PAYMENT,mobile,1
TXN-000568,ACC-8159,ACC-8191,890.26,2026-05-06T22:25:00,BILLPAY,branch,0
TXN-000569,ACC-8155,ACC-8021,783.22,2026-05-06T20:55:00,CARD_PAYMENT,branch,0
TXN-000570,ACC-8190,ACC-8127,758.05,2026-05-06T20:47:00,BILLPAY,mobile,0
TXN-000571,ACC-8163,ACC-8219,6475.75,2026-05-05T17:10:00,P2P_PAYMENT,mobile,1
TXN-000572,ACC-8142,ACC-8021,246.18,2026-05-06T21:54:00,P2P_PAYMENT,mobile,0
TXN-000573,ACC-8112,ACC-8060,959.92,2026-05-06T22:32:00,CARD_PAYMENT,web,0
TXN-000574,ACC-8196,ACC-8163,1168.62,2026-05-06T22:09:00,BILLPAY,branch,0
TXN-000575,ACC-8147,ACC-8053,1081.26,2026-05-06T23:55:00,CARD_PAYMENT,mobile,0
TXN-000576,ACC-8057,ACC-8148,702.8,2026-05-06T23:46:00,BILLPAY,web,0
TXN-000577,ACC-8189,ACC-8033,864.2,2026-05-06T22:31:00,P2P_PAYMENT,web,0
TXN-000578,ACC-8113,ACC-8031,883.51,2026-05-07T00:17:00,CARD_PAYMENT,mobile,0
TXN-000579,ACC-8199,ACC-8213,145.25,2026-05-06T23:55:00,CARD_PAYMENT,mobile,0
TXN-000580,ACC-8185,ACC-8127,994.24,2026-05-06T23:47:00,CARD_PAYMENT,web,0
TXN-000581,ACC-8070,ACC-8117,1088.01,2026-05-07T01:40:00,ACH_TRANSFER,mobile,0
TXN-000582,ACC-8170,ACC-8059,851.36,2026-05-07T00:37:00,CARD_PAYMENT,mobile,0
TXN-000583,ACC-8094,ACC-8142,354.93,2026-05-07T00:54:00,P2P_PAYMENT,mobile,0
TXN-000584,ACC-8033,ACC-8021,284.65,2026-05-07T01:17:00,ACH_TRANSFER,mobile,0
TXN-000585,ACC-8189,ACC-8106,192.01,2026-05-07T00:36:00,P2P_PAYMENT,branch,0
TXN-000586,ACC-8169,ACC-8148,927.85,2026-05-07T02:53:00,CARD_PAYMENT,web,0
TXN-000587,ACC-8091,ACC-8161,729.04,2026-05-07T01:17:00,ACH_TRANSFER,web,0
TXN-000588,ACC-8234,ACC-8106,469.17,2026-05-07T01:31:00,BILLPAY,mobile,0
TXN-000589,ACC-8212,ACC-8021,712.6,2026-05-07T03:30:00,BILLPAY,web,0
TXN-000590,ACC-8118,ACC-8104,1084.08,2026-05-07T02:02:00,CARD_PAYMENT,mobile,0
TXN-000591,ACC-8143,ACC-8104,623.47,2026-05-07T01:51:00,CARD_PAYMENT,mobile,0
TXN-000592,ACC-8107,ACC-8093,1292.69,2026-05-07T02:44:00,CARD_PAYMENT,web,0
TXN-000593,ACC-8003,ACC-8016,1190.52,2026-05-07T02:09:00,ACH_TRANSFER,web,0
TXN-000594,ACC-8217,ACC-8132,936.89,2026-05-07T03:00:00,BILLPAY,mobile,0
TXN-000595,ACC-8053,ACC-8191,522.08,2026-05-07T04:02:00,BILLPAY,web,0
TXN-000596,ACC-8075,ACC-8213,936.01,2026-05-07T03:52:00,P2P_PAYMENT,branch,0
TXN-000597,ACC-8209,ACC-8042,296.89,2026-05-07T05:28:00,ACH_TRANSFER,web,0
TXN-000598,ACC-8011,ACC-8106,643.71,2026-05-07T03:53:00,P2P_PAYMENT,branch,0
TXN-000599,ACC-8046,ACC-8169,612.05,2026-05-07T05:04:00,ACH_TRANSFER,web,0
TXN-000600,ACC-8079,ACC-8213,776.31,2026-05-07T05:34:00,CARD_PAYMENT,mobile,0
TXN-000601,ACC-8061,ACC-8142,992.72,2026-05-07T04:24:00,BILLPAY,web,0
TXN-000602,ACC-8038,ACC-8194,535.42,2026-05-07T06:40:00,P2P_PAYMENT,mobile,0
TXN-000603,ACC-8079,ACC-8053,918.84,2026-05-07T05:12:00,P2P_PAYMENT,mobile,0
TXN-000604,ACC-8130,ACC-8093,321.27,2026-05-07T05:19:00,BILLPAY,web,0
TXN-000605,ACC-8216,ACC-8093,969.97,2026-05-07T06:27:00,CARD_PAYMENT,web,0
TXN-000606,ACC-8202,ACC-8132,641.16,2026-05-07T06:45:00,ACH_TRANSFER,mobile,0
TXN-000607,ACC-8041,ACC-8016,880.53,2026-05-07T05:29:00,CARD_PAYMENT,web,0
TXN-000608,ACC-8176,ACC-8016,11495.82,2026-05-05T23:56:00,WIRE_TRANSFER,mobile,1
TXN-000609,ACC-8193,ACC-8104,329.54,2026-05-07T06:03:00,CARD_PAYMENT,mobile,0
TXN-000610,ACC-8187,ACC-8148,314.71,2026-05-07T08:40:00,CARD_PAYMENT,mobile,0
TXN-000611,ACC-8013,ACC-8053,453.78,2026-05-07T06:35:00,CARD_PAYMENT,mobile,0
TXN-000612,ACC-8129,ACC-8132,1011.97,2026-05-07T08:21:00,BILLPAY,web,0
TXN-000613,ACC-8134,ACC-8236,493.77,2026-05-07T09:06:00,CARD_PAYMENT,mobile,0
TXN-000614,ACC-8167,ACC-8132,852.34,2026-05-07T07:43:00,ACH_TRANSFER,web,0
TXN-000615,ACC-8198,ACC-8104,980.34,2026-05-07T09:12:00,ACH_TRANSFER,web,0
TXN-000616,ACC-8034,ACC-8104,453.31,2026-05-07T07:34:00,BILLPAY,web,0
TXN-000617,ACC-8116,ACC-8093,691.94,2026-05-07T09:12:00,P2P_PAYMENT,mobile,0
TXN-000618,ACC-8135,ACC-8037,628.05,2026-05-07T10:25:00,P2P_PAYMENT,branch,0
TXN-000619,ACC-8177,ACC-8014,9937.89,2026-05-06T01:30:00,CRYPTO_EXCHANGE,mobile,1
TXN-000619-R,ACC-8014,ACC-8177,4701.57,2026-05-06T02:14:00,P2P_PAYMENT,branch,0
TXN-000620,ACC-8189,ACC-8093,1488.89,2026-05-07T10:36:00,CARD_PAYMENT,mobile,0
TXN-000621,ACC-8067,ACC-8021,873.97,2026-05-07T09:26:00,P2P_PAYMENT,web,0
TXN-000622,ACC-8166,ACC-8053,385.48,2026-05-07T09:41:00,ACH_TRANSFER,mobile,0
TXN-000623,ACC-8155,ACC-8104,1388.09,2026-05-07T10:06:00,P2P_PAYMENT,web,0
TXN-000624,ACC-8023,ACC-8132,793.07,2026-05-07T10:00:00,CARD_PAYMENT,mobile,0
TXN-000625,ACC-8085,ACC-8093,394.7,2026-05-07T11:41:00,ACH_TRANSFER,branch,0
TXN-000626,ACC-8071,ACC-8021,832.81,2026-05-07T11:27:00,BILLPAY,web,0
TXN-000627,ACC-8211,ACC-8104,881.66,2026-05-07T12:35:00,ACH_TRANSFER,mobile,0
TXN-000628,ACC-8117,ACC-8191,220.55,2026-05-07T11:01:00,ACH_TRANSFER,mobile,0
TXN-000629,ACC-8135,ACC-8132,365.29,2026-05-07T10:34:00,CARD_PAYMENT,mobile,0
TXN-000630,ACC-8114,ACC-8132,409.89,2026-05-07T11:41:00,CARD_PAYMENT,web,0
TXN-000631,ACC-8228,ACC-8148,275.5,2026-05-07T12:50:00,ACH_TRANSFER,web,0
TXN-000632,ACC-8170,ACC-8133,965.78,2026-05-07T11:36:00,ACH_TRANSFER,web,0
TXN-000633,ACC-8077,ACC-8093,774.31,2026-05-07T11:44:00,BILLPAY,mobile,0
TXN-000634,ACC-8022,ACC-8032,8307.14,2026-05-06T04:13:00,CRYPTO_EXCHANGE,mobile,1
TXN-000635,ACC-8104,ACC-8174,1265.55,2026-05-07T11:57:00,BILLPAY,web,0
TXN-000636,ACC-8231,ACC-8229,123.65,2026-05-07T12:31:00,P2P_PAYMENT,mobile,0
TXN-000637,ACC-8226,ACC-8213,812.36,2026-05-07T12:56:00,P2P_PAYMENT,mobile,0
TXN-000638,ACC-8006,ACC-8106,883.53,2026-05-07T14:02:00,CARD_PAYMENT,branch,0
TXN-000639,ACC-8131,ACC-8213,894.56,2026-05-07T15:10:00,P2P_PAYMENT,web,0
TXN-000640,ACC-8024,ACC-8053,712.31,2026-05-07T15:13:00,P2P_PAYMENT,web,0
TXN-000641,ACC-8169,ACC-8132,884.26,2026-05-07T13:34:00,BILLPAY,mobile,0
TXN-000642,ACC-8203,ACC-8127,910.52,2026-05-07T15:24:00,CARD_PAYMENT,mobile,0
TXN-000643,ACC-8006,ACC-8213,394.56,2026-05-07T15:18:00,P2P_PAYMENT,web,0
TXN-000644,ACC-8211,ACC-8148,1091.33,2026-05-07T15:01:00,BILLPAY,web,0
TXN-000645,ACC-8037,ACC-8093,552.35,2026-05-07T14:37:00,BILLPAY,web,0
TXN-000646,ACC-8141,ACC-8079,534.39,2026-05-07T16:53:00,P2P_PAYMENT,mobile,0
TXN-000647,ACC-8009,ACC-8191,425.43,2026-05-07T17:13:00,P2P_PAYMENT,web,0
TXN-000648,ACC-8115,ACC-8041,1005.26,2026-05-07T15:42:00,BILLPAY,mobile,0
TXN-000649,ACC-8140,ACC-8104,526.28,2026-05-07T16:04:00,P2P_PAYMENT,web,0
TXN-000650,ACC-8155,ACC-8106,795.11,2026-05-07T17:44:00,P2P_PAYMENT,mobile,0
TXN-000651,ACC-8205,ACC-8106,516.41,2026-05-07T17:25:00,BILLPAY,mobile,0
TXN-000652,ACC-8219,ACC-8191,913.28,2026-05-07T17:11:00,ACH_TRANSFER,web,0
TXN-000653,ACC-8221,ACC-8127,357.49,2026-05-07T18:38:00,CARD_PAYMENT,web,0
TXN-000654,ACC-8226,ACC-8104,678.7,2026-05-07T17:00:00,P2P_PAYMENT,web,0
TXN-000655,ACC-8233,ACC-8018,6458.01,2026-05-06T07:55:00,P2P_PAYMENT,mobile,1
TXN-000656,ACC-8166,ACC-8127,719.49,2026-05-07T16:57:00,ACH_TRANSFER,branch,0
TXN-000657,ACC-8210,ACC-8098,645.32,2026-05-07T18:59:00,BILLPAY,web,0
TXN-000658,ACC-8024,ACC-8239,561.22,2026-05-07T18:33:00,CARD_PAYMENT,mobile,0
TXN-000659,ACC-8071,ACC-8213,542.51,2026-05-07T17:42:00,BILLPAY,mobile,0
TXN-000660,ACC-8204,ACC-8119,574.94,2026-05-07T18:41:00,P2P_PAYMENT,mobile,0
TXN-000661,ACC-8037,ACC-8093,658.18,2026-05-07T19:08:00,CARD_PAYMENT,branch,0
TXN-000662,ACC-8197,ACC-8104,117.07,2026-05-07T20:13:00,BILLPAY,mobile,0
TXN-000663,ACC-8018,ACC-8148,686.37,2026-05-07T20:03:00,P2P_PAYMENT,mobile,0
TXN-000664,ACC-8143,ACC-8053,775.99,2026-05-07T18:58:00,CARD_PAYMENT,mobile,0
TXN-000665,ACC-8210,ACC-8132,674.92,2026-05-07T21:26:00,BILLPAY,mobile,0
TXN-000666,ACC-8197,ACC-8195,637.68,2026-05-07T19:35:00,BILLPAY,mobile,0
TXN-000667,ACC-8237,ACC-8070,562.13,2026-05-07T19:36:00,ACH_TRANSFER,mobile,0
TXN-000668,ACC-8190,ACC-8213,619.43,2026-05-07T21:34:00,ACH_TRANSFER,mobile,0
TXN-000669,ACC-8180,ACC-8016,496.97,2026-05-07T21:59:00,BILLPAY,mobile,0
TXN-000670,ACC-8232,ACC-8127,803.46,2026-05-07T21:06:00,P2P_PAYMENT,mobile,0
TXN-000671,ACC-8132,ACC-8021,501.58,2026-05-07T21:07:00,ACH_TRANSFER,branch,0
TXN-000672,ACC-8135,ACC-8106,215.61,2026-05-07T22:01:00,BILLPAY,web,0
TXN-000673,ACC-8167,ACC-8052,1107.91,2026-05-07T22:26:00,BILLPAY,mobile,0
TXN-000674,ACC-8119,ACC-8148,25.35,2026-05-07T22:01:00,CARD_PAYMENT,web,0
TXN-000675,ACC-8030,ACC-8055,658.35,2026-05-07T22:22:00,BILLPAY,mobile,0
TXN-000676,ACC-8205,ACC-8148,642.24,2026-05-08T00:04:00,BILLPAY,web,0
TXN-000677,ACC-8172,ACC-8053,745.07,2026-05-07T22:58:00,P2P_PAYMENT,web,0
TXN-000678,ACC-8066,ACC-8144,190.58,2026-05-07T23:09:00,BILLPAY,branch,0
TXN-000679,ACC-8220,ACC-8219,787.34,2026-05-08T00:21:00,BILLPAY,web,0
TXN-000680,ACC-8183,ACC-8093,1195.03,2026-05-08T00:33:00,ACH_TRANSFER,mobile,0
TXN-000681,ACC-8121,ACC-8093,547.9,2026-05-08T01:14:00,CARD_PAYMENT,web,0
TXN-000682,ACC-8116,ACC-8148,197.23,2026-05-08T00:34:00,CARD_PAYMENT,mobile,0
TXN-000683,ACC-8169,ACC-8145,403.09,2026-05-07T23:44:00,CARD_PAYMENT,mobile,0
TXN-000684,ACC-8072,ACC-8175,668.51,2026-05-07T23:43:00,BILLPAY,mobile,0
TXN-000685,ACC-8079,ACC-8213,1217.89,2026-05-08T00:15:00,P2P_PAYMENT,mobile,0
TXN-000686,ACC-8204,ACC-8155,207.32,2026-05-08T00:34:00,BILLPAY,web,0
TXN-000687,ACC-8070,ACC-8225,811.01,2026-05-08T01:12:00,P2P_PAYMENT,web,0
TXN-000688,ACC-8123,ACC-8145,500.3,2026-05-08T01:04:00,BILLPAY,mobile,0
TXN-000689,ACC-8233,ACC-8076,10473.29,2026-05-06T14:52:00,CRYPTO_EXCHANGE,web,1
TXN-000690,ACC-8239,ACC-8104,372.51,2026-05-08T01:37:00,P2P_PAYMENT,mobile,0
TXN-000691,ACC-8033,ACC-8021,920.97,2026-05-08T01:11:00,CARD_PAYMENT,web,0
TXN-000692,ACC-8150,ACC-8190,7566.83,2026-05-06T15:30:00,CRYPTO_EXCHANGE,branch,1
TXN-000693,ACC-8192,ACC-8093,792.85,2026-05-08T02:04:00,P2P_PAYMENT,mobile,0
TXN-000694,ACC-8193,ACC-8191,941.2,2026-05-08T03:40:00,CARD_PAYMENT,web,0
TXN-000695,ACC-8211,ACC-8057,765.01,2026-05-08T01:56:00,P2P_PAYMENT,mobile,0
TXN-000696,ACC-8120,ACC-8213,651.29,2026-05-08T02:49:00,ACH_TRANSFER,mobile,0
TXN-000697,ACC-8059,ACC-8191,747.72,2026-05-08T03:46:00,CARD_PAYMENT,mobile,0
TXN-000698,ACC-8147,ACC-8219,587.71,2026-05-08T03:34:00,BILLPAY,mobile,0
TXN-000699,ACC-8038,ACC-8191,902.51,2026-05-08T04:48:00,ACH_TRANSFER,mobile,0
TXN-000700,ACC-8108,ACC-8096,738.56,2026-05-08T03:39:00,BILLPAY,branch,0
TXN-000701,ACC-8161,ACC-8104,1089.54,2026-05-08T04:42:00,CARD_PAYMENT,branch,0
TXN-000702,ACC-8143,ACC-8213,308.29,2026-05-08T03:45:00,BILLPAY,web,0
TXN-000703,ACC-8051,ACC-8121,580.77,2026-05-08T04:06:00,BILLPAY,mobile,0
TXN-000704,ACC-8195,ACC-8213,671.74,2026-05-08T04:39:00,CARD_PAYMENT,mobile,0
TXN-000705,ACC-8093,ACC-8213,840.86,2026-05-08T06:41:00,ACH_TRANSFER,mobile,0
TXN-000706,ACC-8074,ACC-8053,859.79,2026-05-08T06:52:00,P2P_PAYMENT,mobile,0
TXN-000707,ACC-8100,ACC-8162,6618.24,2026-05-06T18:14:00,WIRE_TRANSFER,branch,1
TXN-000708,ACC-8094,ACC-8191,1215.27,2026-05-08T05:18:00,P2P_PAYMENT,mobile,0
TXN-000709,ACC-8025,ACC-8127,353.38,2026-05-08T05:59:00,BILLPAY,mobile,0
TXN-000710,ACC-8221,ACC-8189,1017.25,2026-05-08T06:57:00,ACH_TRANSFER,mobile,0
TXN-000711,ACC-8210,ACC-8012,520.28,2026-05-08T06:48:00,ACH_TRANSFER,web,0
TXN-000712,ACC-8021,ACC-8104,1316.99,2026-05-08T08:26:00,P2P_PAYMENT,web,0
TXN-000713,ACC-8084,ACC-8106,178.62,2026-05-08T06:22:00,BILLPAY,web,0
TXN-000714,ACC-8057,ACC-8053,425.66,2026-05-08T06:29:00,BILLPAY,mobile,0
TXN-000715,ACC-8009,ACC-8103,121.24,2026-05-08T08:07:00,P2P_PAYMENT,web,0
TXN-000716,ACC-8129,ACC-8132,565.65,2026-05-08T08:37:00,CARD_PAYMENT,web,0
TXN-000717,ACC-8211,ACC-8176,622.12,2026-05-08T09:42:00,ACH_TRANSFER,web,0
TXN-000718,ACC-8213,ACC-8204,816.62,2026-05-08T09:26:00,P2P_PAYMENT,branch,0
TXN-000719,ACC-8141,ACC-8213,591.99,2026-05-08T09:48:00,BILLPAY,web,0
TXN-000720,ACC-8173,ACC-8196,263.1,2026-05-08T08:25:00,BILLPAY,web,0
TXN-000721,ACC-8024,ACC-8181,563.28,2026-05-08T09:31:00,P2P_PAYMENT,web,0
TXN-000722,ACC-8216,ACC-8040,654.46,2026-05-08T10:09:00,P2P_PAYMENT,web,0
TXN-000723,ACC-8190,ACC-8213,814.52,2026-05-08T10:45:00,CARD_PAYMENT,web,0
TXN-000724,ACC-8003,ACC-8021,641.21,2026-05-08T11:02:00,ACH_TRANSFER,mobile,0
TXN-000725,ACC-8139,ACC-8191,592.72,2026-05-08T10:08:00,ACH_TRANSFER,web,0
TXN-000726,ACC-8151,ACC-8213,678.32,2026-05-08T09:54:00,P2P_PAYMENT,branch,0
TXN-000727,ACC-8056,ACC-8039,258.92,2026-05-08T09:38:00,P2P_PAYMENT,mobile,0
TXN-000728,ACC-8192,ACC-8014,662.31,2026-05-08T10:31:00,CARD_PAYMENT,web,0
TXN-000729,ACC-8070,ACC-8151,345.95,2026-05-08T11:40:00,P2P_PAYMENT,web,0
TXN-000730,ACC-8112,ACC-8053,1018.05,2026-05-08T10:18:00,BILLPAY,web,0
TXN-000731,ACC-8025,ACC-8148,999.18,2026-05-08T12:49:00,P2P_PAYMENT,mobile,0
TXN-000732,ACC-8085,ACC-8125,296.5,2026-05-08T10:54:00,BILLPAY,mobile,0
TXN-000733,ACC-8148,ACC-8093,786.26,2026-05-08T10:51:00,CARD_PAYMENT,mobile,0
TXN-000734,ACC-8024,ACC-8134,562.09,2026-05-08T13:06:00,P2P_PAYMENT,mobile,0
TXN-000735,ACC-8003,ACC-8191,421.1,2026-05-08T12:05:00,CARD_PAYMENT,mobile,0
TXN-000736,ACC-8065,ACC-8132,718.64,2026-05-08T13:10:00,ACH_TRANSFER,branch,0
TXN-000737,ACC-8061,ACC-8053,611.78,2026-05-08T13:14:00,ACH_TRANSFER,mobile,0
TXN-000738,ACC-8172,ACC-8213,709.16,2026-05-08T12:42:00,CARD_PAYMENT,web,0
TXN-000739,ACC-8192,ACC-8201,659.88,2026-05-08T13:38:00,CARD_PAYMENT,mobile,0
TXN-000740,ACC-8131,ACC-8053,507.26,2026-05-08T13:18:00,CARD_PAYMENT,branch,0
TXN-000741,ACC-8152,ACC-8093,1423.92,2026-05-08T13:46:00,ACH_TRANSFER,web,0
TXN-000742,ACC-8068,ACC-8191,1003.82,2026-05-08T13:00:00,ACH_TRANSFER,web,0
TXN-000743,ACC-8104,ACC-8067,576.32,2026-05-08T14:52:00,BILLPAY,web,0
TXN-000744,ACC-8010,ACC-8148,283.88,2026-05-08T15:14:00,BILLPAY,mobile,0
TXN-000745,ACC-8017,ACC-8191,724.85,2026-05-08T14:34:00,ACH_TRANSFER,mobile,0
TXN-000746,ACC-8106,ACC-8093,764.92,2026-05-08T15:00:00,CARD_PAYMENT,web,0
TXN-000747,ACC-8104,ACC-8132,757.7,2026-05-08T15:52:00,ACH_TRANSFER,mobile,0
TXN-000748,ACC-8052,ACC-8148,768.77,2026-05-08T14:59:00,CARD_PAYMENT,web,0
TXN-000749,ACC-8160,ACC-8213,375.33,2026-05-08T14:49:00,CARD_PAYMENT,mobile,0
TXN-000750,ACC-8139,ACC-8148,651.93,2026-05-08T17:18:00,CARD_PAYMENT,mobile,0
TXN-000751,ACC-8195,ACC-8100,535.06,2026-05-08T16:54:00,P2P_PAYMENT,web,0
TXN-000752,ACC-8068,ACC-8148,175.31,2026-05-08T17:29:00,CARD_PAYMENT,branch,0
TXN-000753,ACC-8101,ACC-8060,7370.33,2026-05-07T02:31:00,CRYPTO_EXCHANGE,mobile,1
TXN-000754,ACC-8125,ACC-8176,8613.65,2026-05-07T02:20:00,WIRE_TRANSFER,mobile,1
TXN-000755,ACC-8194,ACC-8104,521.32,2026-05-08T17:09:00,P2P_PAYMENT,web,0
TXN-000756,ACC-8211,ACC-8093,555.91,2026-05-08T18:20:00,ACH_TRANSFER,web,0
TXN-000757,ACC-8207,ACC-8127,547.86,2026-05-08T18:51:00,P2P_PAYMENT,web,0
TXN-000758,ACC-8130,ACC-8185,324.94,2026-05-08T17:05:00,P2P_PAYMENT,web,0
TXN-000759,ACC-8083,ACC-8015,1040.71,2026-05-08T18:51:00,CARD_PAYMENT,web,0
TXN-000760,ACC-8198,ACC-8132,592.52,2026-05-08T17:43:00,ACH_TRANSFER,web,0
TXN-000761,ACC-8122,ACC-8093,664.08,2026-05-08T18:06:00,P2P_PAYMENT,mobile,0
TXN-000762,ACC-8155,ACC-8053,412.95,2026-05-08T19:45:00,CARD_PAYMENT,mobile,0
TXN-000763,ACC-8045,ACC-8021,665.63,2026-05-08T19:46:00,CARD_PAYMENT,mobile,0
TXN-000764,ACC-8021,ACC-8205,750.55,2026-05-08T19:43:00,P2P_PAYMENT,branch,0
TXN-000765,ACC-8226,ACC-8026,159.59,2026-05-08T18:37:00,CARD_PAYMENT,branch,0
TXN-000766,ACC-8227,ACC-8132,797.6,2026-05-08T18:50:00,P2P_PAYMENT,mobile,0
TXN-000767,ACC-8166,ACC-8148,281.96,2026-05-08T20:30:00,P2P_PAYMENT,web,0
TXN-000768,ACC-8037,ACC-8132,275.49,2026-05-08T21:36:00,CARD_PAYMENT,mobile,0
TXN-000769,ACC-8125,ACC-8165,9041.67,2026-05-07T04:58:00,WIRE_TRANSFER,mobile,1
TXN-000770,ACC-8118,ACC-8127,299.66,2026-05-08T19:27:00,P2P_PAYMENT,mobile,0
TXN-000771,ACC-8089,ACC-8213,192.42,2026-05-08T20:55:00,CARD_PAYMENT,branch,0
TXN-000772,ACC-8239,ACC-8130,819.85,2026-05-08T19:55:00,P2P_PAYMENT,mobile,0
TXN-000773,ACC-8057,ACC-8093,1324.97,2026-05-08T20:29:00,CARD_PAYMENT,mobile,0
